loan_grade_encoded,person_home_ownership_RENT,loan_percent_income,person_home_ownership_OWN,risk_group_GradeA_NoDefault,loan_intent_VENTURE,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_DEBTCONSOLIDATION,person_income_log,loan_amnt_quartile_Q1,person_emp_length_group_0-1,person_home_ownership_MORTGAGE,person_age,risk_group_GradeB_NoDefault,loan_intent_EDUCATION,person_age_group_35-40,age_income_interaction_20-25_medium,stability_score,age_income_interaction_40+_medium,age_income_interaction_25-30_medium,loan_percent_income_tier_medium,loan_amnt_quartile_Q3,loan_amnt_quartile_Q2,person_emp_length_group_>10,age_income_interaction_30-35_medium,age_income_interaction_25-30_low,cb_person_cred_hist_length_group_5-10,person_age_group_25-30,risk_group_GradeC_Default
1.0,1.0,-0.4168518789866484,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495323365086593,0.0,0.0,0.0,0.3013780667730298,1.0,1.0,0.0,0.0,0.1871231591195434,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.1881633276210526,0.0,0.0,0.0,0.0,1.0,0.0,0.7201881971438967,0.0,0.0,0.0,-0.8437436861540979,1.0,0.0,0.0,0.0,-0.4932636118639255,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.6361283784156443,0.0,0.0,0.0,1.0,0.0,0.0,-0.2105450669032174,1.0,1.0,1.0,-0.0803291842026793,1.0,0.0,0.0,0.0,-0.754950831472952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0921017906482729,0.0,0.0,0.0,1.0,0.0,0.0,-1.9110614767993108,1.0,0.0,1.0,-0.271182809690534,1.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,-0.360255944102218,0.0,0.0,0.0,0.0,0.0,0.0,-0.693009497546927,1.0,1.0,0.0,-1.225450937129807,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,2.8220916463828147,0.0,0.0,1.0,0.0,0.0,0.0,-2.111443854857092,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.5979384997075361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.8920251490419732,0.0,0.0,0.0,0.0,1.0,0.0,-1.0192356086506622,0.0,1.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.9666775450358466,0.0,0.0,0.0,0.0,0.0,1.0,0.743770451108835,0.0,0.0,1.0,1.4464998197001575,1.0,0.0,1.0,0.0,1.1422815106924904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,-0.54426149743856,0.0,1.0,0.0,0.0,0.0,0.0,-0.995653794104262,1.0,0.0,1.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.4865489941384349,0.0,0.0,0.0,0.0,0.0,0.0,-0.3720477319518512,0.0,0.0,0.0,-1.0345973116419525,1.0,1.0,0.0,1.0,-0.4409261679421202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.9666775450358466,0.0,0.0,0.0,0.0,1.0,0.0,-1.141749685851874,1.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,2.147379324623328,0.0,0.0,0.0,0.0,0.0,1.0,-0.1718867831035012,0.0,0.0,0.0,2.400767947139431,1.0,0.0,0.0,0.0,0.5796539885330833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.2789452028278235,0.0,1.0,0.0,0.0,0.0,1.0,-0.1720386436410867,0.0,0.0,0.0,-0.6528900606662432,0.0,0.0,0.0,1.0,-0.3362512800985096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.1722350644063124,0.0,0.0,0.0,0.0,0.0,0.0,-0.7374876147667867,0.0,0.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,1.0768597057902336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,-1.0556505984546798,0.0,1.0,0.0,0.0,1.0,0.0,0.4666995152127853,1.0,0.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,0.7104975983375965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.5903508897937405,1.0,1.0,1.0,0.0,0.0,0.0,-1.141749685851874,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.7102258028286201,0.0,1.0,0.0,0.0,0.0,0.0,0.8352748018541377,0.0,0.0,1.0,-0.6528900606662432,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.9017565767596576,0.0,0.0,0.0,1.0,0.0,0.0,-2.457536648894285,1.0,1.0,1.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,-0.0324604841380945,0.0,0.0,0.0,0.0,0.0,0.0,0.1740689143279551,0.0,0.0,0.0,0.3013780667730298,0.0,1.0,0.0,0.0,0.6843288763766939,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.7957461301329627,0.0,0.0,0.0,0.0,0.0,1.0,-0.2894986684001931,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.2054076702939963,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,-0.1881633276210526,0.0,0.0,0.0,0.0,0.0,1.0,-1.141749685851874,1.0,0.0,1.0,2.496194759883358,0.0,0.0,0.0,0.0,1.9927649744218268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4032579510495968,0.0,1.0,1.0,0.0,0.0,0.0,-0.0290017727462755,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,1.0,-0.1269015044112883,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,-0.129774761314943,0.0,0.0,0.0,1.0,0.0,0.0,-1.9889324140547031,1.0,1.0,0.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.1965142856897856,0.0,0.0,0.0,0.0,1.0,0.0,-1.873850229293096,1.0,1.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,-0.9651574335931956,0.0,1.0,0.0,0.0,0.0,0.0,-0.8810655965271801,1.0,0.0,0.0,-1.225450937129807,0.0,1.0,0.0,0.0,-0.4932636118639255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,-1.1648448003777938,0.0,0.0,1.0,0.0,0.0,0.0,1.3247249306374431,1.0,0.0,1.0,0.6830853177487392,0.0,0.0,0.0,0.0,0.4226416567676673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,1.0,1.7840726898297572,0.0,0.0,0.0,1.0,0.0,0.0,-0.7956463462779626,0.0,0.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,-0.1007327824503857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.2505309461614855,0.0,0.0,0.0,0.0,0.0,0.0,-0.1720386436410867,0.0,0.0,0.0,0.1105244412851752,1.0,1.0,0.0,0.0,-0.2315763922548989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.7460537332766994,0.0,1.0,0.0,0.0,0.0,0.0,-0.5958281543750693,0.0,0.0,0.0,-1.225450937129807,0.0,1.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,-0.5185198129185103,0.0,0.0,1.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,0.0,1.6373534451880123,0.0,0.0,1.0,0.0,3.0133451308970303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,-0.4684284458903782,0.0,0.0,0.0,0.0,0.0,0.0,-1.4727249797891604,1.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2.0,1.0,-0.1522319022019087,0.0,0.0,0.0,0.0,0.0,0.0,-1.413398387403854,1.0,1.0,0.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.6764446655902441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.5592103210971491,0.0,1.0,0.0,0.0,0.0,1.0,-0.0975846545788915,0.0,0.0,0.0,0.4922316922608845,0.0,0.0,0.0,0.0,-0.0483953385285804,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.0,1.0,0.668892372485386,0.0,0.0,0.0,0.0,1.0,0.0,0.2378454321946315,0.0,0.0,0.0,0.3013780667730298,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-0.5514699624146229,0.0,1.0,0.0,1.0,0.0,0.0,0.9437814142919668,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,0.1871231591195434,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.935536976339254,0.0,0.0,1.0,0.0,0.0,0.0,-0.1720386436410867,1.0,0.0,0.0,-1.0345973116419525,1.0,0.0,0.0,1.0,-0.5979384997075361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.3594285712398693,0.0,0.0,0.0,1.0,0.0,0.0,0.701109174586892,0.0,0.0,1.0,1.0647925687244484,0.0,0.0,0.0,0.0,-0.3624200020594122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,-0.1881633276210526,0.0,0.0,0.0,0.0,0.0,0.0,0.3792071402306549,0.0,0.0,0.0,1.6373534451880123,0.0,0.0,1.0,0.0,0.3441354908849593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.2543605433305134,0.0,1.0,0.0,0.0,0.0,0.0,0.6228157632844443,0.0,0.0,0.0,0.6830853177487392,0.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0352364043327571,0.0,0.0,0.0,0.0,0.0,0.0,1.4091101001144126,0.0,0.0,1.0,0.8739389432365937,0.0,1.0,0.0,0.0,-0.2054076702939963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.2478813953799198,0.0,0.0,0.0,0.0,0.0,1.0,0.6294981544310114,0.0,0.0,1.0,-0.8437436861540979,1.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,3.6265563377114343,0.0,1.0,0.0,0.0,1.0,0.0,-2.881114172322699,0.0,1.0,0.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.8974762812656427,0.0,0.0,0.0,0.0,0.0,1.0,1.2898917845817146,0.0,0.0,0.0,-0.6528900606662432,1.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.5929907206767456,0.0,0.0,0.0,0.0,0.0,1.0,0.9437814142919668,0.0,0.0,0.0,-0.271182809690534,0.0,0.0,0.0,0.0,-0.5456010557857308,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.3214096146868117,0.0,1.0,0.0,0.0,1.0,0.0,-0.4147085823673388,0.0,0.0,0.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.0483953385285804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,0.0,-0.7841293837109982,0.0,0.0,0.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,1.6373534451880123,0.0,0.0,1.0,0.0,1.7572464767737028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.7217251639824867,0.0,0.0,1.0,0.0,0.0,0.0,-0.6731316099593067,0.0,1.0,1.0,1.4464998197001575,1.0,0.0,1.0,0.0,-0.5979384997075361,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,-1.2710058300252658,0.0,1.0,0.0,0.0,0.0,0.0,0.9011200845061204,1.0,0.0,0.0,1.8282070706758669,0.0,0.0,1.0,0.0,3.5628882920759857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-0.0947416215312773,0.0,1.0,0.0,0.0,0.0,0.0,-1.0672966702621514,1.0,0.0,0.0,-0.271182809690534,0.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.7077477665537968,1.0,1.0,1.0,0.0,0.0,0.0,-0.1344466623421435,0.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,0.972184817946623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,-1.014586112261372,0.0,0.0,0.0,1.0,0.0,0.0,1.641852840904616,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,0.7460537332766994,0.0,0.0,0.0,0.0,1.0,0.0,-0.7956463462779626,0.0,0.0,0.0,1.4464998197001575,0.0,0.0,1.0,0.0,-0.1269015044112883,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,-0.3642862161509571,0.0,0.0,1.0,0.0,0.0,0.0,0.6290500732454035,0.0,0.0,0.0,-0.271182809690534,1.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,0.1405426752874148,0.0,0.0,0.0,0.0,0.0,1.0,-0.0259408770558241,0.0,1.0,0.0,2.496194759883358,0.0,0.0,0.0,0.0,-0.754950831472952,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.7922903603349325,0.0,0.0,1.0,0.0,0.0,0.0,0.5976717470866925,0.0,0.0,0.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.3362512800985096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.6163013637075672,0.0,0.0,1.0,0.0,0.0,0.0,-0.3720477319518512,0.0,1.0,1.0,-0.6528900606662432,0.0,0.0,0.0,1.0,-0.754950831472952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0713414115172111,0.0,0.0,0.0,0.0,0.0,1.0,0.2666892216309638,0.0,0.0,1.0,-1.225450937129807,1.0,0.0,0.0,1.0,-0.2315763922548989,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.1522319022019087,0.0,0.0,0.0,0.0,0.0,0.0,-0.0975846545788915,0.0,0.0,0.0,-0.8437436861540979,0.0,1.0,0.0,1.0,-0.2315763922548989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,1.4000056759051258,0.0,0.0,0.0,0.0,0.0,0.0,-0.7181531807104377,0.0,1.0,0.0,2.0190606961637214,0.0,1.0,1.0,0.0,-0.754950831472952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.3750067398006029,0.0,1.0,0.0,0.0,0.0,0.0,1.2182473310198756,0.0,0.0,1.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8974762812656427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259408770558241,1.0,1.0,1.0,-1.0345973116419525,1.0,1.0,0.0,1.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.48190963740849,0.0,1.0,0.0,0.0,0.0,0.0,-0.769462231212892,0.0,0.0,0.0,2.0190606961637214,0.0,1.0,1.0,0.0,0.1086169932368355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-0.4684284458903782,0.0,0.0,0.0,0.0,1.0,0.0,-0.9447824409575452,1.0,1.0,0.0,0.4922316922608845,0.0,0.0,0.0,0.0,-0.5194323338248281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0591294237930581,0.0,0.0,0.0,0.0,0.0,1.0,0.8352748018541377,0.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,-1.445763217291104,0.0,1.0,1.0,0.0,0.0,0.0,0.3260172046879021,1.0,0.0,0.0,1.0647925687244484,0.0,0.0,0.0,0.0,0.1871231591195434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.3426418206163062,0.0,0.0,0.0,1.0,0.0,0.0,0.3550000826304205,0.0,0.0,0.0,2.496194759883358,1.0,0.0,0.0,0.0,0.3964729348067647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,-0.6780576400430445,0.0,0.0,0.0,0.0,0.0,0.0,-0.5487637399522284,1.0,0.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,1.5478967010864817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,-1.2770043378691287,0.0,0.0,1.0,0.0,0.0,0.0,0.4937337734326669,1.0,1.0,0.0,1.4464998197001575,1.0,0.0,1.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,-0.5218122779416791,0.0,1.0,0.0,1.0,0.0,0.0,0.4666995152127853,0.0,0.0,0.0,-0.271182809690534,0.0,0.0,0.0,0.0,0.2917980469631541,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,-1.297546087437133,0.0,0.0,0.0,0.0,0.0,0.0,-1.0192356086506622,1.0,0.0,1.0,-0.8437436861540979,1.0,1.0,0.0,0.0,-0.5456010557857308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.1308084821739594,0.0,0.0,0.0,0.0,1.0,0.0,0.1308684469692664,0.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.2054076702939963,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.102917533083435,0.0,1.0,1.0,0.0,0.0,0.0,-0.6731316099593067,1.0,0.0,1.0,-0.8437436861540979,0.0,0.0,0.0,0.0,-0.3885887240203148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.2850251145638645,0.0,1.0,0.0,0.0,0.0,0.0,-1.413398387403854,0.0,0.0,0.0,1.4464998197001575,0.0,0.0,1.0,0.0,-0.2839138361767043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,-0.0324604841380945,0.0,0.0,0.0,0.0,1.0,0.0,0.5201775269118895,0.0,0.0,0.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,0.5114489990932304,0.0,0.0,0.0,0.0,0.0,1.0,-0.5946893881947776,0.0,0.0,0.0,0.8739389432365937,0.0,0.0,0.0,0.0,-0.4409261679421202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,-1.0704794406911522,0.0,0.0,0.0,0.0,0.0,1.0,1.2898917845817146,0.0,0.0,1.0,2.400767947139431,0.0,0.0,0.0,0.0,2.1759460281481453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4684284458903782,0.0,0.0,0.0,0.0,0.0,0.0,-0.1720386436410867,0.0,0.0,0.0,1.255646194212303,1.0,0.0,0.0,0.0,0.2917980469631541,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,0.0,-0.984995526622077,0.0,0.0,0.0,0.0,0.0,0.0,0.8352748018541377,0.0,0.0,1.0,-0.4620364351783886,0.0,0.0,0.0,0.0,-0.2054076702939963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.1412994128872869,0.0,0.0,0.0,0.0,0.0,0.0,-0.0975846545788915,0.0,0.0,1.0,0.6830853177487392,1.0,0.0,0.0,0.0,2.280620915991756,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2.0,1.0,-1.2002318102602845,0.0,0.0,0.0,0.0,0.0,0.0,-0.7956463462779626,1.0,1.0,0.0,-1.0345973116419525,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,0.0,-0.3015058386858535,0.0,0.0,0.0,0.0,1.0,0.0,1.3039018341600828,0.0,0.0,1.0,2.496194759883358,0.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.8076640297514173,0.0,0.0,0.0,0.0,0.0,1.0,-0.4147085823673388,0.0,0.0,0.0,0.3013780667730298,1.0,0.0,0.0,0.0,2.5423081356007824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5.0,0.0,-0.5077639010860733,0.0,0.0,0.0,0.0,0.0,0.0,1.7859230946814435,0.0,0.0,1.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.3624200020594122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.8974762812656427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259408770558241,1.0,0.0,1.0,-0.6528900606662432,1.0,0.0,0.0,1.0,-0.3362512800985096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,-0.4217175928454905,0.0,0.0,0.0,0.0,0.0,0.0,0.5201775269118895,0.0,0.0,1.0,0.4922316922608845,0.0,1.0,0.0,0.0,2.9086702430534195,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.5592103210971491,0.0,0.0,0.0,0.0,0.0,1.0,0.3260172046879021,0.0,0.0,1.0,-0.0803291842026793,1.0,0.0,0.0,0.0,-0.3624200020594122,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,-1.3559346537432426,0.0,1.0,0.0,1.0,0.0,0.0,0.1740689143279551,1.0,0.0,1.0,0.3013780667730298,0.0,0.0,0.0,0.0,-0.2839138361767043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,0.0,-0.6926405405058386,1.0,0.0,0.0,0.0,1.0,0.0,-1.487850916266887,1.0,1.0,0.0,-1.0345973116419525,0.0,0.0,0.0,0.0,-0.7026133875511467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.2423092396553622,0.0,1.0,0.0,1.0,0.0,0.0,-0.1344466623421435,0.0,0.0,0.0,0.1105244412851752,0.0,0.0,0.0,0.0,-0.1269015044112883,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,-0.7486935641597038,0.0,0.0,0.0,0.0,1.0,0.0,-0.5932668904154996,1.0,0.0,0.0,-0.0803291842026793,0.0,0.0,0.0,0.0,-0.2054076702939963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,1.6331716105357588,0.0,1.0,0.0,0.0,0.0,0.0,-1.206825396741498,0.0,1.0,1.0,-0.8437436861540979,0.0,1.0,0.0,0.0,-0.754950831472952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.7331232798114085,0.0,0.0,0.0,1.0,0.0,0.0,0.1740689143279551,0.0,0.0,1.0,-0.4620364351783886,1.0,0.0,0.0,0.0,-0.2839138361767043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.8359736376574092,0.0,0.0,0.0,0.0,0.0,0.0,-1.141749685851874,0.0,0.0,0.0,-0.0803291842026793,1.0,0.0,0.0,0.0,0.5011478226503753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,-0.1740085236680565,0.0,1.0,0.0,0.0,1.0,0.0,-0.9608213937312464,1.0,0.0,0.0,0.3013780667730298,0.0,0.0,0.0,0.0,0.3441354908849593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,-0.8109747015528875,0.0,1.0,0.0,0.0,0.0,1.0,0.1740689143279551,1.0,0.0,0.0,-0.8437436861540979,0.0,0.0,0.0,1.0,-0.2839138361767043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.2029163420444735,0.0,0.0,0.0,0.0,0.0,1.0,1.7859230946814435,0.0,0.0,1.0,0.4922316922608845,1.0,0.0,0.0,0.0,0.0824482712759328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
