person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23.0,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4
24.0,102400,RENT,8.0,PERSONAL,B,23125,10.36,0,0.244140625,N,3
24.0,92000,RENT,1.0,HOMEIMPROVEMENT,E,23125,16.77,1,0.2717391304347826,Y,4
23.0,93000,RENT,0.0,DEBTCONSOLIDATION,D,23125,14.59,1,0.2688172043010752,Y,2
22.0,140250,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2
23.0,140250,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.0411428571428571,N,3
25.0,140250,RENT,9.0,VENTURE,B,9000,10.59,0,0.0515145270966412,N,3
25.0,140250,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3
26.0,140250,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.0689655172413793,N,4
25.0,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,E,23125,16.0,1,0.1543209876543209,Y,3
26.0,140250,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.0576478523292614,N,4
21.0,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.2116666666666666,Y,3
25.0,96000,RENT,2.0,HOMEIMPROVEMENT,E,23125,15.68,1,0.26,Y,4
21.0,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2
24.0,97908,RENT,8.0,HOMEIMPROVEMENT,D,23125,12.61,1,0.2553417493973934,Y,2
26.0,110000,RENT,3.0,PERSONAL,C,23125,10.99,0,0.2272727272727272,Y,2
23.0,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.1841620626151013,N,3
25.0,140250,RENT,0.0,PERSONAL,D,23125,17.27,1,0.18796992481203,Y,4
24.0,140250,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1049562682215743,N,4
25.0,140250,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.0588221453612856,N,4
24.0,140250,RENT,0.0,HOMEIMPROVEMENT,D,23125,14.59,1,0.1582238424343687,Y,2
26.0,140250,RENT,0.0,VENTURE,B,13000,12.42,0,0.0764705882352941,N,3
24.0,83300,RENT,0.0,MEDICAL,D,23125,10.99,1,0.3001200480192076,N,2
24.0,110000,RENT,7.0,HOMEIMPROVEMENT,D,23125,15.7,0,0.2272727272727272,Y,2
22.0,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.1627604166666666,N,3
25.0,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.0372300819061801,N,2
25.0,140250,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.1176470588235294,N,2
22.0,100580,RENT,6.0,DEBTCONSOLIDATION,D,23125,14.96,1,0.2485583615032809,Y,2
25.0,113000,RENT,7.0,MEDICAL,C,23125,12.73,0,0.2212389380530973,Y,4
24.0,120000,RENT,8.0,EDUCATION,B,23125,10.65,0,0.2083333333333333,N,4
25.0,120000,RENT,6.0,MEDICAL,B,23125,10.74,0,0.2083333333333333,N,2
23.0,120000,RENT,7.0,EDUCATION,B,23125,9.99,0,0.2083333333333333,N,2
24.0,91800,RENT,5.0,MEDICAL,D,23125,15.33,1,0.2723311546840958,Y,2
21.0,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.0641025641025641,N,4
26.0,108000,RENT,2.0,PERSONAL,D,23125,15.05,1,0.2314814814814814,N,3
26.0,129996,RENT,6.0,PERSONAL,B,23125,10.75,0,0.1923136096495276,N,3
23.0,130000,RENT,4.0,EDUCATION,D,23125,16.02,0,0.1923076923076923,Y,2
23.0,130000,RENT,7.0,VENTURE,B,23125,11.49,0,0.1923076923076923,N,4
25.0,140250,OWN,4.0,EDUCATION,B,20000,12.53,0,0.1176470588235294,N,4
26.0,140250,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2
22.0,140250,RENT,1.0,PERSONAL,B,14000,11.14,0,0.0828402366863905,N,3
26.0,140250,RENT,10.0,MEDICAL,C,23125,12.87,0,0.1437037037037037,Y,3
23.0,140250,RENT,3.0,EDUCATION,B,20000,11.58,0,0.1186239620403321,N,3
24.0,140250,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3
25.0,140250,MORTGAGE,2.0,PERSONAL,B,23125,10.65,0,0.2083333333333333,N,2
24.0,133300,RENT,6.0,DEBTCONSOLIDATION,B,23125,10.37,0,0.1875468867216804,N,2
24.0,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.2115384615384615,N,4
24.0,134000,RENT,8.0,PERSONAL,D,23125,16.07,0,0.1865671641791045,Y,3
25.0,134000,RENT,7.0,MEDICAL,B,23125,10.62,0,0.1865671641791045,N,2
25.0,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.2051282051282051,N,2
25.0,135000,RENT,5.0,EDUCATION,B,23125,11.36,0,0.1851851851851851,N,4
26.0,135660,RENT,10.0,DEBTCONSOLIDATION,B,23125,12.53,0,0.1842842400117942,N,4
25.0,140250,RENT,0.0,EDUCATION,B,23125,9.99,0,0.1724137931034483,N,4
23.0,140250,RENT,4.0,EDUCATION,B,23125,10.36,0,0.1666666666666666,N,3
23.0,140250,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.0581818181818181,N,3
22.0,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,D,23125,15.62,1,0.1568627450980392,Y,2
24.0,140250,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.1212121212121212,N,4
25.0,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,F,23125,19.74,0,0.1515151515151515,N,4
21.0,140250,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.1212121212121212,N,4
23.0,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.375,N,2
23.0,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.1421875,Y,4
23.0,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.125,N,3
23.0,140250,RENT,1.0,DEBTCONSOLIDATION,E,23125,14.93,1,0.1689189189189189,N,3
23.0,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4
24.0,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.2262796504369538,Y,2
22.0,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.3417422641978377,N,3
25.0,140250,RENT,2.0,PERSONAL,A,23125,8.9,0,0.1428571428571428,N,2
22.0,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.1234567901234567,N,3
24.0,140250,RENT,7.0,HOMEIMPROVEMENT,C,23125,12.68,0,0.1351351351351351,Y,2
25.0,140250,RENT,9.0,PERSONAL,C,23125,11.03,0,0.1543209876543209,N,2
26.0,140250,RENT,10.0,VENTURE,A,23125,7.9,0,0.186335403726708,N,4
22.0,140250,MORTGAGE,0.0,MEDICAL,B,23125,10.65,0,0.21875,N,4
25.0,140250,RENT,5.0,VENTURE,B,23125,11.86,0,0.1111111111111111,N,4
25.0,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3048780487804878,N,4
23.0,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.2651515151515151,N,4
25.0,49500,RENT,6.0,PERSONAL,C,23125,14.22,1,0.5,N,3
23.0,60000,RENT,4.0,DEBTCONSOLIDATION,B,23125,9.33,1,0.4125,N,3
24.0,84200,RENT,8.0,MEDICAL,C,23125,13.85,0,0.29,N,4
22.0,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2
24.0,92000,RENT,8.0,MEDICAL,B,23125,11.46,0,0.266304347826087,N,4
23.0,140250,MORTGAGE,5.0,PERSONAL,A,23125,7.66,0,0.21875,N,2
24.0,140250,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.075,N,4
25.0,140250,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.075,N,4
26.0,140250,RENT,6.0,PERSONAL,C,23125,12.23,0,0.15625,Y,4
25.0,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.0794912559618442,N,4
25.0,54000,RENT,2.0,PERSONAL,C,23125,13.98,1,0.45,N,4
23.0,62500,RENT,1.0,EDUCATION,B,23125,10.62,1,0.388,N,4
24.0,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.2321428571428571,N,3
25.0,68400,RENT,9.0,PERSONAL,E,23125,17.56,1,0.35453216374269,N,4
26.0,56045,RENT,1.0,MEDICAL,D,23125,14.96,1,0.432688018556517,N,2
22.0,74000,RENT,7.0,DEBTCONSOLIDATION,D,23125,15.65,1,0.3277027027027027,Y,2
24.0,65453,RENT,9.0,MEDICAL,D,23125,15.7,1,0.3704948589063908,N,2
24.0,89908,RENT,1.0,VENTURE,B,23125,12.53,0,0.27,N,3
26.0,78000,RENT,0.0,HOMEIMPROVEMENT,E,23125,17.56,1,0.31,Y,3
23.0,100000,RENT,0.0,PERSONAL,C,23125,12.87,0,0.2425,Y,2
23.0,103000,RENT,6.0,PERSONAL,D,23125,15.7,0,0.2354368932038835,N,2
25.0,140250,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.05625,N,3
25.0,140250,OWN,5.0,VENTURE,B,15000,11.14,0,0.09375,N,4
24.0,140250,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.125,N,3
23.0,140250,MORTGAGE,2.0,EDUCATION,D,23125,15.65,0,0.15625,Y,2
26.0,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.0859375,N,4
21.0,140250,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.0953125,Y,4
25.0,140250,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.125,Y,2
22.0,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.2827380952380952,Y,2
25.0,111996,RENT,9.0,PERSONAL,D,23125,10.99,0,0.2165255901996499,N,3
21.0,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.3571428571428571,N,4
25.0,115200,RENT,0.0,HOMEIMPROVEMENT,B,23125,11.36,0,0.21,N,2
23.0,140250,RENT,0.0,EDUCATION,B,23125,11.83,0,0.1684027777777778,N,3
23.0,140250,RENT,3.0,EDUCATION,B,23125,12.53,0,0.0844947735191637,N,3
22.0,108000,RENT,1.0,HOMEIMPROVEMENT,D,23125,14.96,1,0.2236111111111111,Y,3
22.0,43000,RENT,7.0,DEBTCONSOLIDATION,C,23125,13.85,1,0.5581395348837209,Y,3
23.0,47004,RENT,1.0,VENTURE,B,23125,11.58,1,0.51,N,4
24.0,48000,RENT,4.0,VENTURE,D,23125,16.29,1,0.5,Y,2
26.0,48000,RENT,4.0,MEDICAL,A,23125,10.99,1,0.5,N,3
21.0,44964,RENT,2.0,EDUCATION,D,23125,16.29,1,0.5337603416066187,Y,2
25.0,52000,RENT,4.0,PERSONAL,B,23125,10.74,1,0.4615384615384615,N,2
22.0,17352,MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,Y,3
24.0,47000,RENT,3.0,PERSONAL,F,23125,17.8,1,0.51,N,2
22.0,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.057471264367816,N,2
22.0,49000,RENT,2.0,MEDICAL,E,23125,17.56,1,0.49,N,4
26.0,60000,RENT,0.0,PERSONAL,A,23125,7.9,1,0.4,N,4
25.0,60000,RENT,3.0,PERSONAL,B,23125,10.99,1,0.4,N,4
22.0,60000,RENT,0.0,PERSONAL,A,23125,7.29,1,0.4,N,3
21.0,60000,RENT,5.0,MEDICAL,B,23125,10.75,1,0.4,N,2
26.0,62004,RENT,9.0,DEBTCONSOLIDATION,A,23125,7.9,1,0.3870718018192374,N,3
22.0,62400,RENT,3.0,EDUCATION,D,23125,14.84,1,0.3846153846153846,N,2
26.0,65000,RENT,10.0,DEBTCONSOLIDATION,A,23125,10.99,1,0.37,N,2
22.0,17760,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,Y,3
23.0,59000,RENT,5.0,DEBTCONSOLIDATION,E,23125,19.69,1,0.4067796610169492,Y,2
23.0,66000,RENT,6.0,VENTURE,A,23125,10.99,1,0.3636363636363636,N,4
24.0,60000,RENT,0.0,VENTURE,D,23125,14.96,1,0.4,N,4
25.0,66143,RENT,9.0,EDUCATION,A,23125,6.99,1,0.3628501882285351,N,3
22.0,62250,RENT,3.0,PERSONAL,E,23125,16.45,1,0.3855421686746988,Y,4
24.0,70000,RENT,8.0,EDUCATION,B,23125,10.99,1,0.3428571428571428,N,4
23.0,74000,RENT,7.0,DEBTCONSOLIDATION,B,23125,10.99,1,0.3243243243243243,N,2
22.0,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.1666666666666666,N,4
22.0,75000,RENT,6.0,EDUCATION,B,23125,12.69,1,0.32,N,4
24.0,75000,RENT,9.0,MEDICAL,B,23125,10.37,1,0.32,N,3
24.0,75000,RENT,7.0,HOMEIMPROVEMENT,C,23125,10.99,1,0.32,N,3
26.0,69000,RENT,0.0,DEBTCONSOLIDATION,F,23125,15.83,1,0.3478260869565217,N,3
23.0,78000,RENT,4.0,PERSONAL,C,23125,13.92,1,0.3076923076923077,N,3
22.0,18000,OWN,4.0,VENTURE,B,2000,11.49,0,0.1111111111111111,N,3
24.0,80000,RENT,2.0,MEDICAL,B,23125,10.25,0,0.3,N,2
22.0,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.1944444444444444,N,4
23.0,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.2222222222222222,N,2
23.0,74700,RENT,6.0,PERSONAL,D,23125,12.92,1,0.321285140562249,N,2
26.0,88596,RENT,3.0,PERSONAL,B,23125,11.58,0,0.27,N,3
25.0,95000,RENT,4.0,EDUCATION,A,23125,8.9,0,0.2526315789473684,N,2
22.0,83000,RENT,6.0,DEBTCONSOLIDATION,E,23125,19.69,1,0.29,N,3
25.0,95000,RENT,9.0,VENTURE,A,23125,6.54,0,0.2526315789473684,N,4
21.0,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.2722222222222222,Y,4
21.0,18000,OWN,4.0,EDUCATION,B,5000,11.11,1,0.2777777777777778,N,2
26.0,100000,RENT,5.0,PERSONAL,C,23125,12.73,0,0.24,N,4
24.0,110000,RENT,7.0,VENTURE,D,23125,15.62,0,0.2181818181818181,N,4
24.0,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.3472222222222222,N,4
22.0,98000,RENT,7.0,DEBTCONSOLIDATION,F,23125,10.99,1,0.2448979591836734,Y,2
26.0,103872,RENT,6.0,DEBTCONSOLIDATION,G,23125,20.03,1,0.2310536044362292,N,4
22.0,120000,RENT,4.0,EDUCATION,B,23125,9.91,0,0.2,N,4
24.0,120000,RENT,1.0,VENTURE,B,23125,12.69,0,0.2,N,4
26.0,108000,RENT,9.0,EDUCATION,G,23125,20.16,1,0.2222222222222222,N,3
24.0,124080,RENT,4.0,PERSONAL,D,23125,16.49,0,0.1934235976789168,Y,4
23.0,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.1388888888888889,N,2
24.0,130000,RENT,7.0,DEBTCONSOLIDATION,B,23125,11.49,0,0.1846153846153846,N,3
25.0,135000,RENT,8.0,PERSONAL,B,23125,10.99,0,0.1777777777777777,N,2
24.0,135000,RENT,4.0,HOMEIMPROVEMENT,C,23125,13.79,0,0.1777777777777777,N,2
23.0,114750,RENT,2.0,MEDICAL,G,23125,20.03,1,0.2091503267973856,Y,3
23.0,140250,RENT,0.0,EDUCATION,A,23125,7.49,0,0.16,N,4
23.0,138000,RENT,7.0,DEBTCONSOLIDATION,D,23125,16.0,1,0.1739130434782608,Y,2
24.0,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.7222222222222222,N,3
21.0,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.3472222222222222,N,4
26.0,140250,RENT,7.0,DEBTCONSOLIDATION,B,23125,10.99,0,0.1548387096774193,N,4
26.0,140250,RENT,1.0,EDUCATION,F,23125,18.3,1,0.1621621621621621,N,2
26.0,140250,RENT,3.0,DEBTCONSOLIDATION,C,23125,10.99,0,0.1411764705882353,Y,2
21.0,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.1388888888888889,N,3
24.0,43896,RENT,8.0,HOMEIMPROVEMENT,B,23125,10.99,1,0.5461773282303627,N,2
23.0,120000,RENT,4.0,MEDICAL,C,23125,13.47,0,0.1979166666666666,N,2
24.0,54996,RENT,2.0,PERSONAL,B,23125,11.89,1,0.43,N,3
24.0,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.5555555555555556,N,2
25.0,102000,RENT,9.0,DEBTCONSOLIDATION,C,23125,13.49,0,0.2313725490196078,N,4
23.0,75000,RENT,3.0,PERSONAL,E,23125,14.5,1,0.3143333333333333,N,4
22.0,18000,OWN,2.0,MEDICAL,C,4000,10.99,1,0.2222222222222222,N,2
22.0,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2
25.0,18000,MORTGAGE,1.0,MEDICAL,B,4000,10.99,1,0.2222222222222222,N,3
21.0,18000,OWN,5.0,VENTURE,B,3375,10.99,1,0.1875,N,2
22.0,66960,RENT,1.0,VENTURE,A,23125,7.49,1,0.35,N,2
22.0,43385,RENT,7.0,PERSONAL,C,23000,10.99,1,0.53,N,3
25.0,56544,RENT,3.0,EDUCATION,B,23000,10.99,1,0.4067628749292586,N,2
23.0,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.3833333333333333,N,4
24.0,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.0666666666666666,Y,4
25.0,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.3638779901278319,N,3
24.0,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.3538461538461538,N,4
23.0,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.3382352941176471,N,2
22.0,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.1666666666666666,N,3
25.0,80000,RENT,9.0,VENTURE,C,23000,10.99,0,0.2875,N,2
24.0,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.2613636363636363,N,2
22.0,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.3882252559726962,N,4
23.0,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.3214285714285714,N,2
24.0,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.1640509651665117,N,3
26.0,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.3221372734301176,Y,2
24.0,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.3068493150684931,Y,4
24.0,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3
23.0,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.6357142857142857,N,3
25.0,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.5116279069767442,N,2
25.0,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.4230769230769231,N,2
21.0,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.2245869204855355,Y,4
22.0,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.3859649122807017,N,3
25.0,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2
23.0,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.3666666666666666,N,4
24.0,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.3666666666666666,Y,2
25.0,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2
26.0,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.3928571428571428,N,3
22.0,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.3142857142857143,N,4
22.0,66000,RENT,1.0,EDUCATION,F,22000,10.99,1,0.3333333333333333,N,2
23.0,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.2970403974940592,N,3
24.0,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.2872175150462812,N,2
22.0,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3
26.0,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.2857142857142857,N,3
21.0,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.3157894736842105,N,3
24.0,80000,RENT,0.0,MEDICAL,A,22000,10.99,0,0.275,N,4
26.0,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.2663438256658595,N,2
24.0,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2
25.0,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3
23.0,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.2619047619047619,N,4
25.0,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.283322601416613,N,3
25.0,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.2682926829268293,N,2
21.0,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.1840942562592047,N,3
23.0,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4
23.0,110000,RENT,0.0,PERSONAL,B,22000,10.99,0,0.2,N,3
22.0,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.2578125,N,2
25.0,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,N,2
24.0,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2
23.0,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,0.3857142857142857,Y,4
26.0,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.3428571428571428,Y,3
22.0,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.2634146341463415,Y,3
22.0,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.2769230769230769,N,3
22.0,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.125,N,3
24.0,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.1926163723916533,N,2
24.0,19200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,5.99,1,0.3645833333333333,N,4
25.0,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.15625,N,4
24.0,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.3644067796610169,N,3
24.0,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.3071428571428571,N,3
24.0,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.1853448275862069,Y,3
25.0,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.3575,N,4
22.0,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.6854838709677419,N,3
25.0,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.4516279860579784,N,2
25.0,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.4161770466118292,N,2
22.0,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,Y,2
22.0,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,N,3
26.0,19200,OWN,0.0,EDUCATION,B,9250,10.99,1,0.4817708333333333,N,2
24.0,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,Y,3
24.0,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.3269230769230769,Y,4
21.0,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.6,N,4
22.0,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.0729166666666666,Y,4
23.0,19200,MORTGAGE,7.0,MEDICAL,A,3000,10.99,1,0.15625,N,4
26.0,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.525,N,4
25.0,19200,OWN,2.0,VENTURE,B,1000,10.99,0,0.0520833333333333,N,3
26.0,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,0.5,Y,4
23.0,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0.3333333333333333,N,2
26.0,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0.2083333333333333,N,4
22.0,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.3559322033898305,N,3
22.0,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,0.2978723404255319,Y,4
26.0,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0.3219920575292476,N,3
22.0,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0.28,N,3
22.0,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0.26,N,3
25.0,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.3384531081277096,Y,4
24.0,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.2658227848101265,N,2
23.0,80000,RENT,3.0,MEDICAL,B,21000,11.99,0,0.2625,N,3
24.0,84000,RENT,8.0,MEDICAL,B,21000,10.75,0,0.25,N,4
26.0,85000,RENT,3.0,HOMEIMPROVEMENT,C,21000,13.92,0,0.2470588235294117,N,3
22.0,93000,RENT,1.0,EDUCATION,B,21000,9.91,0,0.2258064516129032,N,3
26.0,81000,RENT,10.0,EDUCATION,E,21000,16.95,1,0.26,Y,3
26.0,97000,RENT,1.0,EDUCATION,A,21000,7.9,0,0.2164948453608247,N,3
26.0,97000,RENT,3.0,EDUCATION,C,21000,10.99,0,0.2164948453608247,Y,3
25.0,100000,RENT,2.0,PERSONAL,D,21000,16.49,1,0.21,Y,3
26.0,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,0.39,Y,2
21.0,19253,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250,6.17,1,0.3246247338077183,N,3
26.0,125000,RENT,5.0,HOMEIMPROVEMENT,A,21000,8.9,0,0.168,N,2
25.0,125000,RENT,9.0,EDUCATION,C,21000,12.99,0,0.168,Y,3
23.0,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0.2548780487804878,N,2
21.0,19500,MORTGAGE,0.0,EDUCATION,B,15000,9.64,1,0.77,N,2
26.0,50000,RENT,7.0,VENTURE,A,20500,7.49,1,0.41,N,3
23.0,70000,RENT,2.0,EDUCATION,C,20500,13.16,0,0.2928571428571428,Y,3
22.0,19800,OWN,1.0,EDUCATION,A,2100,8.38,0,0.106060606060606,N,4
23.0,54000,RENT,7.0,PERSONAL,A,20375,7.49,1,0.3773148148148148,N,2
26.0,26000,RENT,10.0,EDUCATION,B,20050,9.76,1,0.7711538461538462,N,2
24.0,33000,RENT,1.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.6060606060606061,N,3
23.0,20000,OWN,0.0,PERSONAL,B,5000,11.71,0,0.25,N,4
22.0,20000,OWN,6.0,PERSONAL,B,9250,10.65,0,0.4625,N,4
24.0,35364,RENT,1.0,MEDICAL,B,20000,12.53,1,0.5655468838366701,N,4
25.0,38000,RENT,4.0,MEDICAL,D,20000,14.59,1,0.5263157894736842,N,4
23.0,32000,RENT,3.0,DEBTCONSOLIDATION,D,20000,12.61,1,0.625,N,4
25.0,38004,RENT,6.0,MEDICAL,C,20000,13.11,1,0.5262603936427744,N,2
23.0,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0,0.32,N,4
25.0,38556,RENT,9.0,PERSONAL,C,20000,11.22,1,0.5187260089220873,Y,4
23.0,32900,RENT,1.0,EDUCATION,D,20000,16.0,1,0.60790273556231,N,2
